Date/Time,FURNACE_DX_A_B_G_L HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_B_C_H_G HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_C_D_I_H HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_D_E_J_I HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_E_F_K_J HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_L_K_F_A HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_G_H_I_L HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_I_J_K_L HEATING COIL:Heating Coil Air Heating Rate [W](Hourly),FURNACE_DX_A_B_G_L COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_B_C_H_G COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_C_D_I_H COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_D_E_J_I COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_E_F_K_J COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_L_K_F_A COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_G_H_I_L COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),FURNACE_DX_I_J_K_L COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly) 
 06/06  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.79560906025536,1.05531624853881,0.0,321.39224720151,0.0,128.252251810344,0.0,0.0,0.0,0.0 
 06/06  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.327026498374,0.0,186.167569515239,104.045554933103,0.0,0.0,0.0 
 06/06  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.736036600216,193.605177823246,299.441393922588,334.04874739968,0.0,0.0,0.0 
 06/06  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.556015852025,430.749468462692,326.744265009751,389.376744774188,0.0,0.0,0.0 
 06/06  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.236113723419,181.422507508004,202.66634678287,280.770566883386,0.0,0.0,0.0 
 06/06  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.709621961086,0.0,104.811217016807,178.432715486767,0.0,0.0,0.0 
 06/06  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.7657544198641,0.0,24.7212075709586,64.0234194604071,0.0,0.0,0.0 
 06/06  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/06  19:00:00,687.5618626069,48.4083292884077,431.145694915633,145.937999698996,82.7991579818454,254.744506898394,1213.46537432763,605.190356743386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/06  20:00:00,1036.95179047111,121.011847418014,692.99165244277,264.371428345863,157.471948119091,445.779604425234,1436.34451974734,715.725399024722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/06  21:00:00,1203.21277848554,152.089047249034,815.77524705406,322.370625952141,222.933896154357,522.875178117881,1542.0709456665,768.423035152888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/06  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/06  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/06  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/07  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/07  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/07  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/07  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/07  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/07  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/07  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/07  08:00:00,1196.92090608389,30.8343501701606,877.138643446353,120.853083527139,262.341199048866,556.777267433586,1295.53017521769,633.956833329569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/07  09:00:00,517.20119366058,0.0,321.49767782417,0.0,59.5674398026944,200.452333454858,671.072053771238,334.695997675688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/07  10:00:00,273.126814754605,0.0,84.7111301754207,0.0,5.546402282603852E-003,107.501593877246,452.624829106812,225.725313652711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/07  11:00:00,57.6560818423374,0.0,0.0,0.0,0.0,22.884423733253,270.181490174907,134.629149115199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/07  12:00:00,0.0,0.0,0.0,0.0,0.0,5.538821376698382E-004,158.370269125146,78.7461351227572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/07  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,135.408911055346,67.291116236994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/07  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,103.067469975342,51.2978180626489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/07  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,53.3843338394147,26.8428925768382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/07  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8.99340327276816,4.97787828651768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/07  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.82824247909949,3.28148834400553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/07  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,63.4531810643476,33.0266049191446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/07  19:00:00,1150.18399958808,98.5534726745989,754.628413836679,274.024716364765,158.263472690897,515.382921171444,1551.75686339462,776.690420139077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/07  20:00:00,1426.11770500288,192.111180704651,959.443856944177,372.869678336224,252.677169925526,651.739835624287,1740.61207133035,870.958696660333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/07  21:00:00,1629.28022396205,255.007678767687,1121.45888725344,448.852336859065,312.425328275232,756.715892375668,1883.94758716436,942.407881316174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/07  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/07  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/07  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/08  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/08  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/08  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/08  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/08  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/08  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/08  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/08  08:00:00,1393.67434133477,28.3093978311058,1028.74151500788,132.9440817443,313.553929471289,672.964687807246,1474.07716557186,734.965712449676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/08  09:00:00,691.508460671646,0.0,471.251629677557,0.0,113.616321208746,307.799704363724,760.929711879815,384.155684968493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/08  10:00:00,389.616561470846,0.0,180.04232795132,0.0,11.8650073004051,182.672795998792,499.261460010245,210.278206936152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/08  11:00:00,90.8637548494308,0.0,0.0,0.0,0.0,46.2775233121263,225.105241741658,124.945569716597,0.0,101.450990045689,0.0,0.0,0.0,0.0,0.0,0.0 
 06/08  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,25.1752911830944,16.0773284872994,0.0,173.520420404331,0.0,0.0,0.0,0.0,0.0,0.0 
 06/08  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.448630065071,0.0,11.9709325795143,53.1539730466979,0.0,0.0,0.0 
 06/08  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.657257831974,0.0,14.3842470050304,110.21977210314,0.0,0.0,0.0 
 06/08  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.278920087285,0.0,19.5702976594795,109.865300074581,0.0,0.0,0.0 
 06/08  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.823183378421,0.0,16.5708455434744,83.3893195483084,0.0,0.0,0.0 
 06/08  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.1628468255096,0.0,0.0,22.6913642768571,0.0,0.0,0.0 
 06/08  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,9.230185529023292E-003,1.482048046299665E-002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/08  19:00:00,858.175973049061,62.2495567550417,537.297260007723,166.464460097926,105.874325557798,316.539686532939,1368.60094928226,687.682084187124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/08  20:00:00,1219.84185202701,141.530039592875,807.83453770348,296.742514961372,208.031381448844,521.467048125554,1576.98812275998,790.772734554939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/08  21:00:00,1415.27486617973,191.181577924336,957.603747433802,367.407183021029,264.013193065381,621.124109422773,1703.44159255224,853.147270246629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/08  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/08  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/08  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/09  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/09  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/09  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/09  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/09  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/09  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/09  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/09  08:00:00,1298.79992972049,8.9393051539901,971.453383999069,80.3233469992416,299.715974176807,625.145436497115,1440.89083559412,716.277323333381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/09  09:00:00,483.866548518817,0.0,304.240148101146,0.0,67.5280931145588,172.461456261434,586.50327001312,294.783496390553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/09  10:00:00,211.348424103526,0.0,44.6463204383052,0.0,1.232234425362460E-003,68.4145009386849,348.253737289078,146.805574650679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/09  11:00:00,52.1432946892416,0.0,0.0,0.0,0.0,14.7782107055422,228.348508345854,117.568002738688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/09  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,118.881483433474,61.1925025124122,0.0,155.928628478352,0.0,0.0,0.0,0.0,0.0,0.0 
 06/09  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.69452752485516,3.1270977874453,0.0,155.642357756419,0.0,6.04048199304444,14.3256208723493,0.0,0.0,0.0 
 06/09  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.792699370443,0.0,14.819697353871,63.1172703418009,0.0,0.0,0.0 
 06/09  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.160158250821,0.0,2.27776283360522,59.4957822124254,0.0,0.0,0.0 
 06/09  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.624863185329,0.0,0.0,26.6429695389877,0.0,0.0,0.0 
 06/09  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.36821772818862,1.11701014531753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/09  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,55.9208062716306,29.2534425836562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/09  19:00:00,1062.12443136375,89.0873859499008,697.635001677606,220.084090731617,156.657720111606,406.340277466386,1546.20591689027,773.330369448976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/09  20:00:00,1384.84501358863,198.274693011814,958.189109003725,345.336605354175,258.259914103201,605.279546351151,1733.47423815664,866.466398908471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/09  21:00:00,1556.02690345979,225.629036296581,1090.32053075255,408.411861077643,306.853633897434,693.13539862297,1834.06721363669,916.234436488741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/09  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/09  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/09  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/10  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/10  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/10  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/10  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/10  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/10  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/10  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/10  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/10  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/10  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/10  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/10  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/10  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/10  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/10  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/10  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/10  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/10  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/10  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/10  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/10  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/10  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/10  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/10  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/11  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/11  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/11  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/11  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/11  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/11  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/11  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/11  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/11  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/11  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/11  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/11  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/11  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/11  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/11  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/11  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/11  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/11  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/11  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/11  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/11  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/11  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/11  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/11  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/12  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/12  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/12  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/12  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/12  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/12  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/12  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/12  08:00:00,1335.22825620909,43.7372640502572,1022.08195576127,181.618963875084,306.694125170457,598.759408960697,1480.52890039475,727.292972484669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/12  09:00:00,612.205081361753,0.0,441.464211414048,0.0,96.8882260700716,211.340734202582,742.961334536192,365.796059658341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/12  10:00:00,325.075113384603,0.0,175.099874345598,0.0,8.69068981713876,108.883810043124,501.887907699579,246.323922782996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/12  11:00:00,67.182239499701,0.0,1.98086426403131,0.0,0.0,14.832285798206,268.499046237807,130.398715833285,0.0,46.4560675920032,0.0,0.0,0.0,0.0,0.0,0.0 
 06/12  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,160.290070030313,76.8290688792273,0.0,111.204446958426,0.0,0.0,0.0,0.0,0.0,0.0 
 06/12  13:00:00,0.0,0.0,0.0,0.0,0.0,1.117337502628829E-002,190.599397014731,92.3906488789735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/12  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,291.421950493138,143.253734309694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/12  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,301.854406642431,149.084501033882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/12  16:00:00,8.075948009235955E-003,0.0,0.0,0.0,0.0,0.0,321.172643573591,159.479816755631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/12  17:00:00,44.6299658245204,0.0,1.115810626867083E-002,0.0,0.0,1.113943624546905E-002,390.75779600205,194.993580322583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/12  18:00:00,141.028850029725,0.0,8.69497070525208,0.0,0.0,7.25252912821725,431.580596531486,216.006254615105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/12  19:00:00,1457.51175677098,178.45644733799,1011.39009891513,375.764273265604,255.882712634049,761.613021400361,1814.4191314135,907.339874331792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/12  20:00:00,1624.9333233936,235.509582652872,1149.98384684069,438.920701708768,311.262932774568,840.029836448418,1918.54739263943,959.873800090689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/12  21:00:00,1717.30826042668,272.400137308413,1233.75389514238,479.457158424521,346.024661049068,881.990175546928,1965.27081148615,983.677820679525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/12  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/12  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/12  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/13  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
